id,image_ids,species,location,date,latitude,longitude,ind_conf
361540,1015419;1015417;1015418;1015420;1015421;1015422,Pluteus cervinus,"USA, Georgia",2019-03-17,33.9993,-84.23568,85%
361842,1016760;1016761,Amanita muscaria,"USA, Michigan",2018-09-16,43.96662,-84.75768,77%
361930,1017114;1017112;1017113,Trametes versicolor,"USA, California",2019-03-01,38.3985,-122.82732,86%
362003,1017358,Amanita muscaria,"USA, Alaska",2018-08-20,60.0255,-150.64416,81%
362540,1019224,Cantharellus cinnabarinus,"USA, Oklahoma",2018-11-02,34.4187,-96.03972,81%
362809,1020142;1020143,Coprinus comatus,"USA, Illinois",2005-10-14,42.28848,-87.93684,85%
362856,1020364;1020363;1020365;1020370,Trametes versicolor,"South Africa, Gauteng",2019-04-06,-25.81578,28.28664,85%
362894,1020439;1020440;1020441;1020442;1020443,Trametes versicolor,"USA, California",2019-04-04,40.77288,-124.00164,83%
362895,1020444;1020445;1020446,Trametes versicolor,"USA, California",2019-04-04,40.77288,-124.00164,83%
362930,1020588;1020589;1020590;1020591;1027740;1027741,Pluteus cervinus,"USA, California",2019-04-06,37.81152,-122.14548,75%
363057,1021068;1021069,Trametes versicolor,"Australia, Victoria",2019-04-08,-37.73592,145.74168,81%
363129,1021345;1021342;1021343;1021344;1021346;1021347;1021348;1021349;1021350;1021351,Artomyces pyxidatus,"USA, Alabama",2018-06-02,33.55218,-86.67684,82%
363277,1021916,Trametes versicolor,"USA, Maine",2019-04-10,43.67664,-70.47072,84%
363441,1022662;1022663;1022664,Pluteus cervinus,"USA, California",2019-04-10,37.83276,-122.17644,87%
363533,1022920;1022921,Ganoderma oregonense,"USA, Washington",2019-04-13,46.96434,-123.47676,84%
363541,1022938;1022939,Ganoderma applanatum,"USA, Washington",2019-04-13,46.96614,-123.47532,84%
363635,1023304;1023305;1023306;1023307;1023308;1023309,Coprinus comatus,"Romania, Sebes",2019-04-14,45.97884,23.57856,87%
363808,1023888;1023887,Artomyces pyxidatus,"USA, Georgia",2019-04-13,33.52158,-84.2238,86%
363942,1024470;1024471;1024472;1024473;1061742,Ganoderma applanatum,"USA, Arizona",2019-04-11,35.33436,-111.68604,86%
363945,1024485;1024486;1024487;1024488;1024489,Ganoderma applanatum,"USA, Arizona",2019-04-11,35.63082,-112.05252,86%
364174,1025235;1025225;1025226;1025227;1025228;1025229;1025230;1025231;1025232;1025233;1025234;1025236;1025237;1025238,Trametes versicolor,"Canada, British Columbia",2019-04-17,48.43602,-123.47964,87%
364302,1025791;1025784;1025789;1025790;1025792,Trametes versicolor,"USA, California",2019-03-28,34.00362,-119.7072,84%
364486,1026400;1026398,Trametes versicolor,"USA, California",2019-01-22,38.45304,-122.9454,87%
364598,1026856;1026857,Ganoderma oregonense,"USA, Washington",2019-04-21,47.47932,-123.62076,84%
364683,1027117;1027118,Amanita muscaria,"USA, California",2008-11-09,41.6025,-124.09884,85%
364712,1027178;1027439,Ganoderma applanatum,"Italy, Verbania",2018-10-15,45.9252,8.56116,90%
364725,1027204;1027205;1027206,Trametes versicolor,"USA, Massachusetts",2019-04-23,42.32538,-71.21376,75%
364758,1027449;1027450,Ganoderma applanatum,USA,2016-07-20,43.75386,-74.84076,82%
364789,1027555;1027556;1027557;1027558;1027559,Ganoderma applanatum,"USA, Arizona",2019-04-24,35.63082,-112.05252,86%
364799,1027585;1027586,Pluteus cervinus,"USA, Ohio",2019-04-21,39.17646,-84.29472,84%
365103,1028857;1028858;1028859;1028860,Amanita amerirubescens,"USA, Louisiana",2019-04-28,30.441420000000004,-91.1088,85%
365183,1029104;1029105,Trametes versicolor,"USA, Ohio",2019-04-25,41.27616,-81.96012,81%
365215,1029204;1029199;1029200;1029201;1029202;1029205,Amanita muscaria,"Australia, Tasmania",2018-04-17,-41.35986,146.51784,82%
365297,1029492;1029493,Trametes versicolor,"Canada, Ontario",2019-04-30,42.70284,-80.34552,88%
365523,1030367;1030368;1030369;1030370,Mixed collection,"USA, Pennsylvania",2019-05-03,41.16456,-75.96,92%
365556,1030469;1030470,Ganoderma oregonense,"USA, Washington",2019-04-28,47.51622,-123.33204,84%
365561,1030481;1030482;1030483,Ganoderma applanatum,"USA, Washington",2019-04-30,48.49866,-122.7006,84%
365563,1030486;1030487,Ganoderma applanatum,"USA, Washington",2019-04-30,48.46122,-122.97204,90%
365616,1030605,Pluteus cervinus,"USA, Washington",2019-04-21,47.61342,-122.33016,83%
365819,1031284,Artomyces pyxidatus,"USA, North Carolina",2019-05-07,35.85888,-78.75396,85%
365946,1031850,Amanita muscaria,"USA, Washington",2018-07-20,47.84886,-121.8024,80%
365967,1031914;1031915;1031916,Artomyces pyxidatus,"USA, Ohio",2019-05-01,40.01274,-83.01492,86%
366015,1032089;1032090;1032091,Pluteus cervinus,"USA, Missouri",2019-05-08,38.54124,-90.3816,85%
366335,1033175,Trametes versicolor,"USA, Michigan",2019-05-12,45.03852,-85.14576,82%
366363,1033271;1033274,Pluteus cervinus,"USA, Pennsylvania",2019-05-11,41.34006,-75.89124,87%
366823,1034836;1034835,Trametes versicolor,"USA, Pennsylvania",2019-05-17,40.87926,-75.30696,84%
367117,1035964;1035963;1035965;1035966;1035967,Amanita muscaria,"USA, Washington",2018-10-02,46.35612,-124.05492,57%
367342,1036760;1036761;1036762;1036763,Pluteus cervinus,"USA, California",2019-05-23,37.52172,-122.51556,87%
367389,1036922;1036923,Trametes versicolor,"USA, Washington",2019-05-13,48.56886,-122.69268,84%
367421,1037029;1037030,Ganoderma applanatum,"USA, Washington",2019-05-17,48.3093,-122.7114,84%
367422,1037031;1037032,Trametes versicolor,"USA, Washington",2019-05-17,48.3093,-122.7114,84%
367424,1037036,Ganoderma applanatum,"USA, Washington",2019-05-19,48.5145,-122.00796,84%
367427,1037040,Ganoderma oregonense,"USA, Washington",2019-05-19,48.5145,-121.99644,84%
367767,1038312,Artomyces pyxidatus,"USA, Ohio",2019-05-28,41.02164,-80.65116,87%
367953,1039052,Mixed collection,"Ecuador, Imbabura Province",2018-12-25,0.33696,-78.80904,87%
368195,1040142;1040143,Amanita muscaria,"Colombia, Cundinamarca",2019-05-04,4.53042,-73.93356,85%
368196,1040144;1040145;1040146;1040147;1040148,Amanita muscaria,"Colombia, Cundinamarca",2019-05-04,4.53042,-73.93356,85%
368197,1040149;1040150;1040151;1040153;1040154,Amanita muscaria,"Colombia, Cundinamarca",2019-05-04,4.53042,-73.93356,85%
368212,1040199,Amanita muscaria,"Colombia, Cundinamarca",2019-05-16,4.53042,-73.93356,85%
368235,1040267;1040268;1040269,Artomyces pyxidatus,"Canada, Ontario",2019-06-02,42.70284,-80.34552,88%
368275,1040423,Artomyces pyxidatus,"USA, Wisconsin",2019-06-02,43.12152,-89.68212,85%
368519,1041563;1041564;1041565,Coprinus comatus,"Colombia, Bogotá",2019-06-04,4.69746,-74.07216,85%
368539,1041661,Ganoderma applanatum,"France, Paris",2019-05-28,48.8466,2.33604,79%
368651,1042116,Fuligo septica,"Portugal, Mafra",2019-05-05,38.95758,-9.29484,87%
368801,1042685,Amanita muscaria,"New Zealand, South Island",2019-06-09,-45.88632,170.49024,88%
369244,1044230;1044231,Lactarius indigo,"USA, Texas",2019-06-07,30.34278,-94.40172,86%
369276,1044343;1044344,Artomyces pyxidatus,"Canada, Ontario",2019-06-14,42.83406,-80.14932,88%
369370,1044644;1044645,Artomyces pyxidatus,"USA, Michigan",2019-06-14,43.62444,-84.23604,85%
369567,1045155,Fuligo septica,"USA, North Carolina",2019-06-16,35.96868,-81.1134,83%
369592,1045227,Pluteus cervinus,"USA, Michigan",2019-06-15,43.62444,-84.23604,91%
369617,1045324;1045325,Artomyces pyxidatus,"USA, Ohio",2019-06-14,41.17428,-81.30636,87%
369629,1045346;1045347,Boletus edulis,"USA, Ohio",2019-06-12,40.83822,-80.53416,87%
369663,1045429,Pluteus cervinus,"USA, Michigan",2019-06-15,43.62444,-84.23604,91%
369721,1045600;1045601,Amanita muscaria,"Canada, Ontario",2019-06-17,42.8382,-80.12196,88%
370091,1046817;1046816,Artomyces pyxidatus,"USA, New Hampshire",2019-06-19,42.83982,-72.4392,85%
370166,1047060,Cantharellus cinnabarinus,"USA, North Carolina",2019-06-20,35.85888,-78.75396,85%
370172,1047076;1047073;1047074;1047075;1047077,Lactarius indigo,"Mexico, Morelos",2018-10-22,19.00458,-99.07524,83%
370256,1047370,Trametes versicolor,"USA, Michigan",2019-06-20,43.62444,-84.23604,85%
370517,1048207;1048204;1048205;1048206;1048210;1048213;1048216,Amanita muscaria,"USA, New Hampshire",2019-06-22,43.76034,-71.69004,85%
370568,1048439;1048440,Pluteus cervinus,"USA, Wisconsin",2019-06-22,42.82056,-88.40736,84%
370772,1049338,Amanita amerirubescens,"USA, Georgia",2019-06-22,33.6339,-84.15648,86%
370815,1049466,Coprinus comatus,"USA, Michigan",2018-10-23,43.62444,-84.23604,85%
370933,1050224;1050225;1050226;1050227;1050228,Amanita amerirubescens,"USA, Arkansas",2019-06-23,35.77662,-90.70848,83%
370944,1050257,Artomyces pyxidatus,"USA, Wisconsin",2019-06-22,42.83784,-88.4556,85%
370971,1050342;1050347;1050349;1050351;1050354;1050355;1050358,Pluteus cervinus,"USA, Pennsylvania",2019-06-24,41.09562,-76.13388,87%
371016,1050520;1050519,Amanita amerirubescens,"USA, Georgia",2019-06-26,33.36048,-84.56652,84%
371061,1050656;1050657,Amanita amerirubescens,"USA, North Carolina",2019-06-25,35.25678,-80.80344,83%
371209,1051172;1051173,Fuligo septica,"USA, Ohio",2019-06-24,39.17214,-84.27636,84%
371231,1051282;1051283;1051284,Pluteus cervinus,"Canada, Ontario",2019-06-24,42.8382,-80.12196,88%
371328,1051583,Trametes versicolor,"USA, Michigan",2018-10-12,43.62444,-84.23604,85%
371414,1051907,Fuligo septica,"Canada, Ontario",2019-06-28,42.78618,-80.19792,88%
371607,1052558;1052559;1052560,Cantharellus cinnabarinus,"USA, Missouri",2019-06-29,37.5723,-90.7272,85%
371652,1052688;1052689;1052690,Amanita muscaria,"Canada, Ontario",2019-06-30,42.82128,-80.14932,88%
371765,1053044;1053045;1053046;1053047;1053048;1053049;1053050,Ganoderma oregonense,"USA, Oregon",2019-05-09,44.50428,-123.55128,74%
371837,1053252,Hypomyces lactifluorum,"USA, Ohio",2019-06-29,39.74256,-84.64716,84%
371844,1053269;1053268;1053270,Artomyces pyxidatus,"Mexico, Veracruz",2019-06-29,19.54386,-97.01244,87%
371951,1053630;1053629,Hypomyces lactifluorum,"USA, North Carolina",2019-07-01,35.25678,-80.80344,85%
371958,1053649;1053650,Amanita amerirubescens,"USA, New Jersey",2019-06-30,40.30704,-74.8638,86%
371992,1053751;1053752,Hypomyces lactifluorum,"USA, North Carolina",2019-07-01,35.25678,-80.80344,85%
372108,1054111;1054112;1054113;1054114;1054115;1054116;1054117;1054118;1054119;1054120;1054121;1054122;1054123,Mixed collection,"USA, Oregon",2019-06-30,45.51678,-122.71752,83%
372125,1054198;1054199;1054203,Lactarius indigo,"Mexico, Puebla",2019-06-30,19.30266,-97.0956,87%
372147,1054260;1054261,Amanita muscaria,"USA, Ohio",2019-06-29,40.01112,-82.70496,86%
372236,1054551,Fuligo septica,"USA, Michigan",2019-07-03,43.62444,-84.23604,85%
372333,1054808,Amanita muscaria,"New Zealand, South Island",2019-06-22,-45.84258000000001,170.53704,88%
372615,1055844;1055845;1055846;1055847;1055848;1055849;1055850;1055851,Amanita amerirubescens,"USA, Missouri",2019-06-29,37.57446,-90.72756,86%
372622,1055883;1055880;1055881;1055882,Artomyces pyxidatus,"USA, New Hampshire",2019-07-05,43.80966,-71.91756,76%
372648,1055941;1055942,Amanita amerirubescens,"USA, Arkansas",2019-07-05,35.68698,-90.40032,83%
372774,1056365,Artomyces pyxidatus,"USA, Georgia",2019-07-06,33.24762,-83.93184,86%
372941,1056793;1056795,Ganoderma applanatum,"USA, Washington",2019-07-04,46.77552,-121.54896,84%
372974,1056890;1056885;1056886;1056887;1056888;1056893;1056895;1056896;1056897,Fuligo septica,"USA, Oregon",2019-07-07,45.13896,-122.53536,73%
373009,1056980;1056981,Amanita amerirubescens,"USA, Ohio",2019-07-07,40.67802,-80.52876,87%
373133,1057391;1057392,Ganoderma applanatum,"USA, Washington",2019-06-28,48.45546,-117.71892,84%
373425,1058415,Fuligo septica,"Canada, Ontario",2019-07-09,42.76152,-80.39412,88%
373436,1058461;1058462,Cantharellus cinnabarinus,"Canada, Ontario",2019-07-09,42.76152,-80.39412,88%
373445,1058485;1058486;1058487,Amanita amerirubescens,"Canada, Ontario",2019-07-09,42.76152,-80.39412,88%
373475,1058613;1058612;1058614;1058615;1058618;1058619;1058623;1058624;1058625,Hypomyces lactifluorum,"USA, Washington",2019-07-07,47.01366,-122.88456,86%
373535,1058841,Cantharellus cinnabarinus,"USA, Pennsylvania",2019-07-09,41.27238,-76.11624,87%
373689,1059327,Amanita amerirubescens,"USA, Michigan",2019-07-10,43.62444,-84.23604,91%
373707,1059406;1059407;1059408;1059409;1059410,Artomyces pyxidatus,"USA, Pennsylvania",2019-07-10,41.13216,-76.15368,87%
373720,1059568,Mixed collection,"Canada, Ontario",2019-07-11,42.78618,-80.19792,88%
373738,1059566;1059567,Trametes versicolor,"Canada, British Columbia",2019-07-06,48.44628,-123.30756,87%
373935,1060254;1060255,Amanita amerirubescens,"Canada, Ontario",2019-07-13,42.78618,-80.19792,88%
374145,1060973,Coprinus comatus,"USA, Michigan",2018-10-05,43.62444,-84.23604,85%
374177,1061116;1061115,Hypomyces lactifluorum,"USA, North Carolina",2019-07-15,35.25678,-80.80344,85%
374348,1061812,Amanita amerirubescens,"USA, Michigan",2019-07-16,43.62444,-84.23604,85%
374368,1061845,Amanita muscaria,Lithuania,2017-09-14,55.1736,23.88348,76%
374529,1062429;1062430;1062431;1062432,Coprinus comatus,"USA, Wyoming",2019-07-06,44.62074,-110.49012,83%
374561,1062538;1062539;1062540;1062541;1062542;1062545;1062546;1062547;1062548;1062551;1062552;1062553,Amanita amerirubescens,"Canada, Ontario",2019-07-18,42.8382,-80.12196,88%
374911,1063792;1063790;1063791,Amanita muscaria,"Canada, British Columbia",2019-07-20,52.83504,-119.24676,80%
374942,1063905;1063904;1063908,Artomyces pyxidatus,"Canada, Ontario",2019-07-21,42.8382,-80.12196,88%
375070,1064335;1064312;1064322;1064323;1064324;1064325;1064326;1064329;1064330;1064334;1064336;1064337,Mixed collection,"USA, New York",2019-07-22,43.0209,-77.56416,84%
375207,1064862;1064861,Amanita amerirubescens,"USA, Georgia",2019-07-22,34.91964,-83.38536,83%
375210,1064873,Lactarius indigo,"USA, North Carolina",2019-07-22,35.4258,-83.44512,90%
375275,1065116;1065109;1065112;1065114;1065115,Ganoderma applanatum,"Canada, British Columbia",2019-07-22,48.43836,-124.0812,87%
375304,1065223;1065222;1065224;1065225,Hypomyces lactifluorum,"USA, Washington",2019-07-13,47.0394,-122.89392,86%
375305,1065227;1065226;1065228;1065229,Hypomyces lactifluorum,"USA, Washington",2019-07-21,47.0394,-122.89392,86%
375307,1065234;1065235;1065236;1065237,Hypomyces lactifluorum,"USA, Washington",2019-07-22,47.0394,-122.89392,86%
375308,1065238;1065239,Amanita amerirubescens,"USA, Mississippi",2019-07-23,32.32566,-90.88524,85%
375313,1065264;1065261;1065262;1065263;1065265,Cantharellus cinnabarinus,"USA, Massachusetts",2019-07-23,42.38892,-71.23968,83%
375392,1065557;1065558,Artomyces pyxidatus,"USA, Pennsylvania",2019-07-21,41.25312,-76.04712,87%
375394,1065565,Cantharellus cinnabarinus,"USA, Pennsylvania",2019-07-21,41.25312,-76.04712,87%
375417,1065647,Pluteus cervinus,"USA, Pennsylvania",2019-07-21,41.25312,-76.04712,87%
375486,1065889;1065890;1065891;1065892;1065893;1065894,Amanita amerirubescens,"USA, Michigan",2019-07-17,43.62444,-84.23604,85%
375505,1065949;1065948,Cantharellus cinnabarinus,"USA, New York",2019-07-24,41.30892,-73.5642,83%
375700,1066519;1066520,Fuligo septica,"Canada, Ontario",2019-07-26,42.8382,-80.12196,88%
375764,1066750,Amanita amerirubescens,"USA, Michigan",2019-07-21,44.6481,-85.77,91%
375830,1068482;1068476;1068477;1068478;1068479;1068480;1068481;1068483,Amanita muscaria,"USA, California",2019-07-27,38.51172,-119.90088,86%
376139,1067967,Amanita muscaria,"USA, New Mexico",2019-07-27,35.79642,-105.80256,83%
376155,1068032;1068028;1068029;1068030;1068031,Hypomyces lactifluorum,"USA, Vermont",2018-06-13,43.71552,-72.30852,88%
376351,1068723,Amanita amerirubescens,"USA, Michigan",2019-07-16,43.62444,-84.23604,85%
376533,1069389;1069390,Amanita amerirubescens,"USA, Wisconsin",2019-08-01,43.05438,-89.31384,82%
376595,1069615;1069616;1069617,Artomyces pyxidatus,"USA, Georgia",2019-08-03,33.86682,-83.69172,85%
376680,1069890;1069891,Amanita muscaria,"USA, New Mexico",2019-07-28,35.82198,-106.58952,79%
376682,1069896;1069894;1069895,Amanita muscaria,"USA, Washington",2019-08-03,47.08278,-121.3812,84%
376735,1070065;1070066;1070067;1070068;1070069;1070070,Cantharellus cinnabarinus,"Canada, Ontario",2019-08-04,42.76152,-80.39412,88%
376867,1070508;1070509,Amanita amerirubescens,"Canada, Ontario",2019-08-05,42.83406,-80.14932,88%
376896,1070623;1070622;1070624;1070625;1070626,Pluteus cervinus,"USA, Pennsylvania",2019-08-02,41.61024,-75.6432,85%
376906,1070652;1070653,Pluteus cervinus,"USA, Wisconsin",2019-06-29,43.17156,-89.00496,80%
377129,1071454,Mixed collection,"USA, New York",2018-07-07,42.17832,-77.09652,84%
377215,1071722,Boletus edulis,"USA, Idaho",2019-08-08,44.9001,-116.1144,84%
377261,1071862,Fuligo septica,"Canada, Ontario",2019-08-09,43.1118,-80.29008,88%
377361,1072225;1072226,Ganoderma applanatum,"USA, Minnesota",2019-08-09,47.772,-96.62508,80%
377403,1072378;1072377,Trametes versicolor,"USA, Mississippi",2019-08-10,32.08932,-90.80496,85%
377445,1072500;1072499,Hypomyces lactifluorum,"USA, California",2019-08-10,40.7358,-123.89688,80%
377464,1072530;1072531;1072532;1072534;1072535;1072536;1072537;1072538;1072540;1072541;1072542;1072543;1072545;1072546;1072547;1072548;1072549;1072564,Hypomyces lactifluorum,"Canada, British Columbia",2019-08-08,48.51648,-123.41484,87%
377690,1073190,Amanita muscaria,"USA, New Mexico",2019-08-09,35.79876,-105.80976,83%
377780,1073454,Hypomyces lactifluorum,"USA, Minnesota",2019-08-12,47.295,-93.40524,82%
377986,1074050,Boletus edulis,"USA, Wyoming",2019-08-13,44.62074,-110.49012,85%
378054,1074212;1074213;1074214,Amanita muscaria,"USA, New Mexico",2019-08-10,35.80794,-105.79716,83%
378090,1074318,Hypomyces lactifluorum,"USA, New York",2019-08-07,43.9659,-74.24244,87%
378121,1074390,Amanita muscaria,"USA, New Mexico",2019-08-10,35.80542,-105.78636,83%
378122,1074392;1074391;1074393,Amanita muscaria,"USA, New Mexico",2019-08-10,35.80542,-105.78636,83%
378225,1079225;1074748,Amanita muscaria,"Australia, Victoria",2019-08-16,-38.53224,143.71704,88%
378476,1075718,Boletus edulis,"USA, Idaho",2019-08-18,44.9001,-116.1144,84%
378481,1075725;1075726,Hypomyces lactifluorum,"USA, North Carolina",2019-08-18,35.11242,-83.09772,86%
378538,1075914,Mixed collection,"England, London",2019-08-19,51.5268,-0.11412,84%
378543,1075926;1075927;1075928;1075929,Ganoderma oregonense,"USA, Washington",2019-08-13,47.0394,-122.89392,86%
